C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_33_087.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_33_087.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_33_087.jpg,0,0,0,3.037451E-06
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_33_159.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_33_159.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_33_159.jpg,0,0,0,7.659691E-06
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_33_231.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_33_231.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_33_231.jpg,0,0,0,3.280927E-06
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_33_306.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_33_306.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_33_306.jpg,0,0,0,1.098386E-05
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_33_376.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_33_376.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_33_376.jpg,0,0,0,1.125061E-05
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_33_450.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_33_450.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_33_450.jpg,0,0,0,3.396371E-06
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_33_517.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_33_517.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_33_517.jpg,0,0,0,6.968183E-06
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_33_587.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_33_587.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_33_587.jpg,0,0,0,7.628829E-06
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_33_655.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_33_655.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_33_655.jpg,0,0,0,2.291426E-05
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_33_726.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_33_726.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_33_726.jpg,0,0,0,2.115828E-05
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_33_799.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_33_799.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_33_799.jpg,0,0,0,7.332904E-06
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_33_866.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_33_866.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_33_866.jpg,0,0,0,8.827158E-06
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_33_934.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_33_934.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_33_934.jpg,0,0.1247013,0,0.05651442
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_34_001.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_34_001.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_34_001.jpg,0,0.3299201,0,0.2172323
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_34_074.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_34_074.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_34_074.jpg,0,0.5449698,0,0.6391829
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_34_145.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_34_145.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_34_145.jpg,-0.15,0.7346988,0,1.086817
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_34_217.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_34_217.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_34_217.jpg,-0.35,0.9743625,0,1.960843
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_34_288.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_34_288.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_34_288.jpg,-0.5000001,1,0,2.664109
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_34_361.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_34_361.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_34_361.jpg,0,1,0,3.560357
C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\center_2021_04_27_20_46_34_436.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\left_2021_04_27_20_46_34_436.jpg,C:\Users\lge\Desktop\autonomous\New_Tracks\IMG\right_2021_04_27_20_46_34_436.jpg,0,1,0,4.487597
